id,campaign_type,channel,topic,started_at,finished_at,total_count,ab_test,warmup_mode,hour_limit,subject_length,subject_with_personalization,subject_with_deadline,subject_with_emoji,subject_with_bonuses,subject_with_discount,subject_with_saleout,is_test,position
9768,bulk,mobile_push,leave review,2023-01-31 15:00:23.996573,2023-01-31 15:00:43,30,,False,,112.0,False,False,True,True,False,False,,
9769,bulk,mobile_push,leave review,2023-01-31 15:16:51.852000,2023-01-31 15:17:06,144,,False,,112.0,False,False,True,True,False,False,,
9777,bulk,mobile_push,offer after purchase,2023-02-01 08:30:11.212694,2023-02-01 08:30:31,740,,False,,92.0,False,False,True,False,False,False,,
9779,bulk,mobile_push,happy birthday,2023-02-01 09:00:13.138860,2023-02-01 09:00:45,1803,,False,,96.0,False,False,True,True,False,False,,
9780,bulk,email,sale out,2023-02-01 08:31:59.928641,2023-02-01 09:39:34,1577581,,False,,88.0,False,False,True,False,False,False,,
9799,bulk,email,sale out,2023-02-02 08:15:11.732807,2023-02-02 09:24:23,1446455,,False,,136.0,False,False,True,False,False,False,,
9801,bulk,mobile_push,sale out,2023-02-01 15:15:37.816972,2023-02-01 17:27:58,1770107,,False,,24.0,False,False,True,False,False,False,,
9804,bulk,mobile_push,leave review,2023-02-01 15:45:11.502426,2023-02-01 15:45:26,36,,False,,112.0,False,False,True,True,False,False,,
9805,bulk,mobile_push,leave review,2023-02-01 15:45:11.517341,2023-02-01 15:45:27,117,,False,,112.0,False,False,True,True,False,False,,
9819,bulk,mobile_push,offer after purchase,2023-02-02 07:45:11.898032,2023-02-02 07:45:37,716,,False,,92.0,False,False,True,False,False,False,,
9821,bulk,mobile_push,happy birthday,2023-02-02 08:00:11.495734,2023-02-02 08:00:34,1722,,False,,96.0,False,False,True,True,False,False,,
9845,bulk,mobile_push,sale out,2023-02-02 14:42:25.719117,2023-02-02 15:20:04,495187,,False,,17.0,False,False,True,False,False,False,,
9846,bulk,mobile_push,leave review,2023-02-02 16:00:12.500127,2023-02-02 16:00:28,28,,False,,112.0,False,False,True,True,False,False,,
9847,bulk,mobile_push,leave review,2023-02-02 16:15:10.971446,2023-02-02 16:15:25,134,,False,,112.0,False,False,True,True,False,False,,
9856,bulk,email,sale out,2023-02-03 12:27:39.768323,2023-02-03 15:48:57,4740572,,False,,117.0,False,False,True,False,False,False,,
9865,bulk,mobile_push,offer after purchase,2023-02-03 11:20:28.405223,2023-02-03 11:20:48,689,,False,,92.0,False,False,True,False,False,False,,
9866,bulk,mobile_push,happy birthday,2023-02-03 12:00:11.799629,2023-02-03 12:00:33,1801,,False,,96.0,False,False,True,True,False,False,,
9871,bulk,mobile_push,sale out,2023-02-03 14:31:32.707661,2023-02-03 17:31:19,1637354,,False,,36.0,False,False,True,False,True,False,,
9872,bulk,mobile_push,leave review,2023-02-03 16:00:12.121398,2023-02-03 16:00:27,31,,False,,112.0,False,False,True,True,False,False,,
9873,bulk,mobile_push,leave review,2023-02-03 16:15:12.334519,2023-02-03 16:15:30,153,,False,,112.0,False,False,True,True,False,False,,
9902,bulk,mobile_push,offer after purchase,2023-02-06 07:15:11.207779,2023-02-06 07:15:39,2326,,False,,92.0,False,False,True,False,False,False,,
9904,bulk,mobile_push,happy birthday,2023-02-06 07:45:11.788631,2023-02-06 07:45:53,5473,,False,,96.0,False,False,True,True,False,False,,
9917,bulk,mobile_push,leave review,2023-02-07 14:40:25.508339,2023-02-07 14:40:42,138,,False,,112.0,False,False,True,True,False,False,,
9918,bulk,mobile_push,leave review,2023-02-07 15:15:11.251352,2023-02-07 15:15:27,570,,False,,112.0,False,False,True,True,False,False,,
9937,bulk,mobile_push,offer after purchase,2023-02-07 09:00:12.133847,2023-02-07 09:00:36,735,,False,,92.0,False,False,True,False,False,False,,
9938,bulk,mobile_push,happy birthday,2023-02-07 09:45:11.645957,2023-02-07 09:45:35,1761,,False,,96.0,False,False,True,True,False,False,,
9945,bulk,email,sale out,2023-02-08 07:24:48.532748,2023-02-08 08:25:21,1579628,,False,,108.0,False,False,True,False,False,False,,
9957,bulk,mobile_push,event,2023-02-08 10:45:11.381953,2023-02-08 10:45:31,970,,False,,122.0,False,False,True,False,False,False,,
9959,bulk,mobile_push,offer after purchase,2023-02-08 07:45:12.855510,2023-02-08 07:45:36,725,,False,,92.0,False,False,True,False,False,False,,
9960,bulk,mobile_push,happy birthday,2023-02-08 08:15:12.685912,2023-02-08 08:15:41,1814,,False,,96.0,False,False,True,True,False,False,,
9980,bulk,mobile_push,sale out,2023-02-08 15:00:12.204064,2023-02-08 17:07:46,1590209,,False,,20.0,False,False,True,False,False,False,,
9983,bulk,mobile_push,leave review,2023-02-08 15:45:11.317623,2023-02-08 15:45:26,32,,False,,112.0,False,False,True,True,False,False,,
9984,bulk,mobile_push,leave review,2023-02-08 15:45:11.302973,2023-02-08 15:45:27,122,,False,,112.0,False,False,True,True,False,False,,
9992,bulk,mobile_push,offer after purchase,2023-02-09 07:15:11.395974,2023-02-09 07:15:32,782,,False,,92.0,False,False,True,False,False,False,,
9993,bulk,mobile_push,happy birthday,2023-02-09 07:30:11.725926,2023-02-09 07:30:36,1783,,False,,96.0,False,False,True,True,False,False,,
10020,bulk,mobile_push,sale out,2023-02-09 13:15:11.102869,2023-02-09 13:52:42,493028,,False,,25.0,False,False,True,False,False,False,,
10022,bulk,email,sale out,2023-02-10 07:08:51.621445,,4753577,,False,,96.0,False,False,True,False,True,False,,
10028,bulk,mobile_push,leave review,2023-02-09 14:30:11.563607,2023-02-09 14:30:26,36,,False,,112.0,False,False,True,True,False,False,,
10029,bulk,mobile_push,leave review,2023-02-09 15:00:11.782979,2023-02-09 15:00:26,154,,False,,112.0,False,False,True,True,False,False,,
10036,bulk,mobile_push,offer after purchase,2023-02-10 07:15:11.825806,2023-02-10 07:15:36,772,,False,,92.0,False,False,True,False,False,False,,
10037,bulk,mobile_push,happy birthday,2023-02-10 07:45:12.367773,2023-02-10 07:45:42,1723,,False,,96.0,False,False,True,True,False,False,,
10043,bulk,email,sale out,2023-02-10 09:18:09.014166,2023-02-10 12:06:40,3860450,,False,,98.0,False,False,True,False,True,False,,
10060,bulk,email,sale out,2023-02-13 08:00:11.560783,2023-02-13 08:07:51,185098,,False,,106.0,False,False,True,False,False,False,,
10061,bulk,mobile_push,sale out,2023-02-10 14:15:11.932633,2023-02-10 16:07:29,1529874,,False,,20.0,False,False,True,False,False,False,,
10064,bulk,mobile_push,leave review,2023-02-10 15:15:11.200001,2023-02-10 15:15:27,37,,False,,112.0,False,False,True,True,False,False,,
10065,bulk,mobile_push,leave review,2023-02-10 16:00:12.305239,2023-02-10 16:00:28,164,,False,,112.0,False,False,True,True,False,False,,
10067,bulk,mobile_push,sale out,2023-02-10 13:24:56.877700,2023-02-10 13:25:13,2,,False,,20.0,False,False,True,False,False,False,,
10070,bulk,mobile_push,sale out,2023-02-11 12:15:11.280508,2023-02-11 12:15:27,3,,False,,36.0,False,False,True,False,True,False,,
10114,bulk,mobile_push,happy birthday,2023-02-13 09:00:11.262558,2023-02-13 09:00:56,5597,,False,,96.0,False,False,True,True,False,False,,
10127,bulk,mobile_push,sale out,2023-02-13 14:15:11.965043,2023-02-13 16:14:58,1537359,,False,,24.0,False,False,True,False,False,False,,
10129,bulk,mobile_push,leave review,2023-02-13 15:15:11.850256,2023-02-13 15:15:33,98,,False,,112.0,False,False,True,True,False,False,,
10130,bulk,mobile_push,leave review,2023-02-13 15:30:11.614391,2023-02-13 15:30:28,421,,False,,112.0,False,False,True,True,False,False,,
10145,bulk,mobile_push,offer after purchase,2023-02-14 07:45:11.486243,2023-02-14 07:45:33,851,,False,,92.0,False,False,True,False,False,False,,
10146,bulk,mobile_push,happy birthday,2023-02-14 08:15:11.422070,2023-02-14 08:15:35,1883,,False,,96.0,False,False,True,True,False,False,,
10152,bulk,mobile_push,sale out,2023-02-14 13:30:13.115768,2023-02-14 15:41:25,1775153,,False,,35.0,False,True,True,False,False,False,,
10159,bulk,email,sale out,2023-02-15 10:10:27.410160,2023-02-15 10:26:43,383056,,False,,122.0,False,False,True,False,False,False,,
10179,bulk,email,sale out,2023-02-16 09:32:58.319705,2023-02-16 10:30:40,1445059,,False,,108.0,False,False,True,False,False,False,,
10180,bulk,mobile_push,offer after purchase,2023-02-15 10:50:44.366032,2023-02-15 10:51:06,857,,False,,92.0,False,False,True,False,False,False,,
10186,bulk,mobile_push,happy birthday,2023-02-15 11:45:11.184580,2023-02-15 11:45:34,1730,,False,,96.0,False,False,True,True,False,False,,
10187,bulk,email,sale out,2023-02-15 13:42:44.658093,2023-02-15 13:50:55,192372,,False,,122.0,False,False,True,False,False,False,,
10193,bulk,mobile_push,sale out,2023-02-15 15:45:10.979582,2023-02-15 15:53:38,100736,,False,,25.0,False,False,True,False,False,False,,
10194,bulk,mobile_push,leave review,2023-02-15 16:15:11.685598,2023-02-15 16:15:25,43,,False,,112.0,False,False,True,True,False,False,,
10195,bulk,mobile_push,leave review,2023-02-15 16:45:11.623839,2023-02-15 16:45:25,135,,False,,112.0,False,False,True,True,False,False,,
10209,bulk,mobile_push,offer after purchase,2023-02-16 09:30:12.255760,2023-02-16 09:30:29,842,,False,,92.0,False,False,True,False,False,False,,
10210,bulk,mobile_push,happy birthday,2023-02-16 09:00:11.941330,2023-02-16 09:00:37,1745,,False,,96.0,False,False,True,True,False,False,,
10218,bulk,email,sale out,2023-02-17 10:28:39.244136,2023-02-17 10:39:37,273033,,False,,94.0,False,False,True,False,False,False,,
10233,bulk,mobile_push,sale out,2023-02-16 15:00:12.171421,2023-02-16 15:38:44,489269,,False,,25.0,False,False,True,False,False,False,,
10234,bulk,mobile_push,leave review,2023-02-16 15:45:10.980658,2023-02-16 15:45:25,43,,False,,112.0,False,False,True,True,False,False,,
10235,bulk,mobile_push,leave review,2023-02-16 16:00:11.517733,2023-02-16 16:00:25,140,,False,,112.0,False,False,True,True,False,False,,
10247,bulk,email,sale out,2023-02-17 10:53:02.196630,2023-02-17 10:54:06,19780,,False,,124.0,False,False,True,False,False,False,,
10248,bulk,email,sale out,2023-02-17 10:56:43.386358,2023-02-17 10:57:48,20751,,False,,124.0,False,False,True,False,False,False,,
10256,bulk,mobile_push,offer after purchase,2023-02-17 11:13:28.134706,2023-02-17 11:13:48,828,,False,,92.0,False,False,True,False,False,False,,
10257,bulk,mobile_push,happy birthday,2023-02-17 12:00:12.200874,2023-02-17 12:00:35,1795,,False,,96.0,False,False,True,True,False,False,,
10268,bulk,mobile_push,sale out,2023-02-17 14:06:16.342438,2023-02-17 16:17:15,1811887,,False,,18.0,False,False,True,False,False,False,,
10269,bulk,mobile_push,leave review,2023-02-17 14:45:11.726995,2023-02-17 14:45:26,47,,False,,112.0,False,False,True,True,False,False,,
10270,bulk,mobile_push,leave review,2023-02-17 15:15:11.724445,2023-02-17 15:15:26,177,,False,,112.0,False,False,True,True,False,False,,
10289,bulk,email,sale out,2023-02-20 11:32:37.749358,2023-02-20 12:49:33,1751564,,False,,103.0,False,False,True,False,False,False,,
10308,bulk,mobile_push,happy birthday,2023-02-20 08:00:11.675975,2023-02-20 08:01:51,5466,,False,,96.0,False,False,True,True,False,False,,
10309,bulk,mobile_push,event,2023-02-20 10:45:11.600917,2023-02-20 10:45:47,1035,,False,,122.0,False,False,True,False,False,False,,
10321,bulk,mobile_push,sale out,2023-02-20 14:00:11.874889,2023-02-20 16:21:11,1816462,,False,,36.0,False,False,True,False,False,False,,
10326,bulk,mobile_push,leave review,2023-02-20 14:45:11.269722,2023-02-20 14:45:25,103,,False,,112.0,False,False,True,True,False,False,,
10329,bulk,mobile_push,leave review,2023-02-20 14:45:11.252614,2023-02-20 14:45:27,510,,False,,112.0,False,False,True,True,False,False,,
10345,bulk,mobile_push,happy birthday,2023-02-21 07:15:12.018759,2023-02-21 07:15:39,1805,,False,,96.0,False,False,True,True,False,False,,
10373,bulk,email,sale out,2023-02-22 08:00:12.051318,2023-02-22 09:28:32,1722054,,False,,130.0,False,False,True,False,False,False,,
10381,bulk,mobile_push,leave review,2023-02-21 16:00:11.448029,2023-02-21 16:00:27,43,,False,,112.0,False,False,True,True,False,False,,
10382,bulk,mobile_push,leave review,2023-02-21 16:15:11.830066,2023-02-21 16:15:25,146,,False,,112.0,False,False,True,True,False,False,,
10397,bulk,mobile_push,offer after purchase,2023-02-22 08:15:13.031562,2023-02-22 08:15:39,883,,False,,92.0,False,False,True,False,False,False,,
10400,bulk,mobile_push,happy birthday,2023-02-22 08:45:12.923817,2023-02-22 08:45:44,1819,,False,,96.0,False,False,True,True,False,False,,
10413,bulk,email,sale out,2023-02-23 08:45:14.032255,2023-02-23 08:45:55,7,,False,,109.0,False,False,True,False,False,False,,
10421,bulk,mobile_push,sale out,2023-02-22 14:15:11.340160,2023-02-22 16:32:08,1817072,,False,,24.0,False,False,True,False,False,False,,
10423,bulk,mobile_push,leave review,2023-02-22 15:00:11.186557,2023-02-22 15:00:30,26,,False,,112.0,False,False,True,True,False,False,,
10424,bulk,mobile_push,leave review,2023-02-22 15:00:11.174264,2023-02-22 15:00:31,143,,False,,112.0,False,False,True,True,False,False,,
10438,bulk,mobile_push,sale out,2023-02-23 11:00:11.893205,2023-02-23 11:37:21,465843,,False,,24.0,False,False,True,False,False,False,,
10439,bulk,email,sale out,2023-02-23 09:43:33.050495,2023-02-23 09:46:12,39436,,False,,109.0,False,False,True,False,False,False,,
10479,bulk,mobile_push,offer after purchase,2023-02-27 12:29:24.406443,2023-02-27 12:29:46,1176,,False,,92.0,False,False,True,False,False,False,,
10484,bulk,mobile_push,happy birthday,2023-02-27 13:15:12.353075,2023-02-27 13:16:07,7934,,False,,96.0,False,False,True,True,False,False,,
10491,bulk,mobile_push,leave review,2023-02-27 14:15:11.802777,2023-02-27 14:15:26,157,,False,,112.0,False,False,True,True,False,False,,
10492,bulk,mobile_push,leave review,2023-02-27 14:45:11.284619,2023-02-27 14:45:35,791,,False,,112.0,False,False,True,True,False,False,,
10507,bulk,email,sale out,2023-03-01 07:55:01.392360,2023-03-01 08:30:43,730357,,False,,144.0,False,False,True,False,False,False,,
10509,bulk,mobile_push,offer after purchase,2023-02-28 07:15:11.930509,2023-02-28 07:15:32,809,,False,,92.0,False,False,True,False,False,False,,
10510,bulk,mobile_push,happy birthday,2023-02-28 07:30:12.067345,2023-02-28 07:30:34,1857,,False,,96.0,False,False,True,True,False,False,,
10541,bulk,mobile_push,offer after purchase,2023-03-01 08:54:30.465968,2023-03-01 08:54:51,877,,False,,92.0,False,False,True,False,False,False,,
10544,bulk,mobile_push,happy birthday,2023-03-01 09:30:11.938987,2023-03-01 09:30:35,2003,,False,,96.0,False,False,True,True,False,False,,
10549,bulk,mobile_push,sale out,2023-03-01 14:00:12.026677,2023-03-01 16:24:42,1863244,,False,,43.0,False,False,True,False,False,False,,
10555,bulk,mobile_push,leave review,2023-03-01 15:15:12.053686,2023-03-01 15:15:28,68,,False,,112.0,False,False,True,True,False,False,,
10557,bulk,mobile_push,leave review,2023-03-01 15:45:11.720311,2023-03-01 15:45:27,321,,False,,112.0,False,False,True,True,False,False,,
10567,bulk,email,sale out,2023-03-02 08:38:13.757178,2023-03-02 08:40:28,38550,,False,,126.0,False,False,True,False,False,False,,
10573,bulk,mobile_push,offer after purchase,2023-03-02 07:30:11.437271,2023-03-02 07:30:33,1037,,False,,92.0,False,False,True,False,False,False,,
10574,bulk,mobile_push,happy birthday,2023-03-02 08:15:12.564729,2023-03-02 08:15:37,1833,,False,,96.0,False,False,True,True,False,False,,
10600,bulk,mobile_push,sale out,2023-03-02 15:00:13.800680,2023-03-02 15:37:41,457985,,False,,34.0,False,False,True,False,False,False,,
10608,bulk,mobile_push,leave review,2023-03-02 16:00:11.508474,2023-03-02 16:00:29,50,,False,,112.0,False,False,True,True,False,False,,
10609,bulk,mobile_push,leave review,2023-03-02 16:00:11.495323,2023-03-02 16:00:30,218,,False,,112.0,False,False,True,True,False,False,,
10619,bulk,email,sale out,2023-03-03 11:39:10.459053,2023-03-03 15:08:53,4776309,,False,,110.0,False,False,True,False,False,False,,
10637,bulk,mobile_push,happy birthday,2023-03-03 12:45:13.430073,2023-03-03 12:45:48,1882,,False,,96.0,False,False,True,True,False,False,,
10639,bulk,mobile_push,offer after purchase,2023-03-03 12:45:13.394679,2023-03-03 12:45:48,1882,,False,,92.0,False,False,True,False,False,False,,
10640,bulk,mobile_push,sale out,2023-03-03 13:58:24.438544,2023-03-03 16:40:49,1704318,,False,,25.0,False,False,True,False,False,False,,
10642,bulk,mobile_push,leave review,2023-03-03 16:00:11.678429,2023-03-03 16:00:31,64,,False,,112.0,False,False,True,True,False,False,,
10643,bulk,mobile_push,leave review,2023-03-03 16:15:11.774399,2023-03-03 16:15:27,208,,False,,112.0,False,False,True,True,False,False,,
10671,bulk,email,sale out,2023-03-06 11:38:20.452974,2023-03-06 15:02:53,4503439,,False,,99.0,True,False,True,False,True,False,,
10685,bulk,mobile_push,sale out,2023-03-07 11:45:11.990659,2023-03-07 13:39:32,1581487,,False,,20.0,True,False,True,False,True,False,,
10687,bulk,mobile_push,happy birthday,2023-03-06 09:05:59.120693,2023-03-06 09:06:42,5772,,False,,96.0,False,False,True,True,False,False,,
10689,bulk,mobile_push,offer after purchase,2023-03-06 08:43:43.884639,2023-03-06 08:44:11,2039,,False,,92.0,False,False,True,False,False,False,,
10690,bulk,mobile_push,event,2023-03-06 10:45:11.730998,2023-03-06 10:45:34,1127,,False,,122.0,False,False,True,False,False,False,,
10712,bulk,mobile_push,leave review,2023-03-06 16:15:11.419575,2023-03-06 16:15:30,154,,False,,112.0,False,False,True,True,False,False,,
10713,bulk,mobile_push,leave review,2023-03-06 16:30:11.136620,2023-03-06 16:30:28,639,,False,,112.0,False,False,True,True,False,False,,
10733,bulk,mobile_push,offer after purchase,2023-03-07 10:56:25.313270,2023-03-07 10:56:53,1781,,False,,92.0,False,False,True,False,False,False,,
10734,bulk,mobile_push,happy birthday,2023-03-07 11:45:11.965876,2023-03-07 11:45:34,1753,,False,,96.0,False,False,True,True,False,False,,
10740,bulk,mobile_push,leave review,2023-03-07 14:30:11.869577,2023-03-07 14:30:30,60,,False,,112.0,False,False,True,True,False,False,,
10741,bulk,mobile_push,leave review,2023-03-07 14:00:11.916498,2023-03-07 14:00:39,194,,False,,112.0,False,False,True,True,False,False,,
10777,bulk,email,sale out,2023-03-09 07:30:12.124665,2023-03-09 07:34:53,100445,,False,,92.0,False,False,True,False,False,False,,
10782,bulk,mobile_push,offer after purchase,2023-03-09 09:00:12.095476,2023-03-09 09:00:51,3909,,False,,92.0,False,False,True,False,False,False,,
10783,bulk,mobile_push,happy birthday,2023-03-09 08:30:12.437388,2023-03-09 08:31:04,4027,,False,,96.0,False,False,True,True,False,False,,
10792,bulk,email,sale out,2023-03-10 07:14:37.292015,2023-03-10 08:19:18,1545660,,False,,103.0,False,False,True,False,False,False,,
10795,bulk,mobile_push,sale out,2023-03-09 13:48:11.382523,2023-03-09 14:23:18,437714,,False,,31.0,False,True,True,False,False,False,,
10796,bulk,mobile_push,leave review,2023-03-09 15:15:11.597767,2023-03-09 15:15:27,90,,False,,112.0,False,False,True,True,False,False,,
10797,bulk,mobile_push,leave review,2023-03-09 15:30:12.173102,2023-03-09 15:30:28,369,,False,,112.0,False,False,True,True,False,False,,
10821,bulk,mobile_push,happy birthday,2023-03-10 08:02:07.661790,2023-03-10 08:02:50,2023,,False,,96.0,False,False,True,True,False,False,,
10852,bulk,mobile_push,sale out,2023-03-10 16:10:51.965324,2023-03-10 18:26:06,1800792,,False,,24.0,False,False,True,False,False,False,,
10855,bulk,mobile_push,leave review,2023-03-10 16:00:12.214506,2023-03-10 16:00:28,54,,False,,112.0,False,False,True,True,False,False,,
10856,bulk,mobile_push,leave review,2023-03-10 15:45:12.051748,2023-03-10 15:45:29,56,,False,,112.0,False,False,True,True,False,False,,
10880,bulk,mobile_push,offer after purchase,2023-03-13 07:30:12.460503,2023-03-13 07:30:43,1790,,False,,92.0,False,False,True,False,False,False,,
10881,bulk,mobile_push,happy birthday,2023-03-13 08:00:12.690679,2023-03-13 08:01:42,6233,,False,,96.0,False,False,True,True,False,False,,
10894,bulk,mobile_push,sale out,2023-03-13 14:35:58.304509,2023-03-13 14:57:35,298651,,False,,17.0,False,False,True,False,False,False,,
10895,bulk,mobile_push,leave review,2023-03-13 15:45:12.048591,2023-03-13 15:45:30,145,,False,,112.0,False,False,True,True,False,False,,
10896,bulk,mobile_push,leave review,2023-03-13 16:00:12.190468,2023-03-13 16:00:32,687,,False,,112.0,False,False,True,True,False,False,,
10909,bulk,mobile_push,offer after purchase,2023-03-14 07:34:02.111194,2023-03-14 07:34:31,1580,,False,,92.0,False,False,True,False,False,False,,
10910,bulk,mobile_push,happy birthday,2023-03-14 08:15:11.911729,2023-03-14 08:15:42,1965,,False,,96.0,False,False,True,True,False,False,,
10912,bulk,email,sale out,2023-03-15 09:51:30.254264,2023-03-15 10:00:09,226219,,False,,127.0,False,False,True,False,False,True,,
10936,bulk,mobile_push,sale out,2023-03-14 14:45:05.997244,2023-03-14 17:06:35,1877997,,False,,24.0,False,False,True,False,False,False,,
10938,bulk,mobile_push,leave review,2023-03-14 16:15:11.239410,2023-03-14 16:15:29,49,,False,,112.0,False,False,True,True,False,False,,
10939,bulk,mobile_push,leave review,2023-03-14 15:45:12.412404,2023-03-14 15:45:33,228,,False,,112.0,False,False,True,True,False,False,,
10946,bulk,mobile_push,offer after purchase,2023-03-15 06:33:53.931900,2023-03-15 06:34:20,1371,,False,,92.0,False,False,True,False,False,False,,
10947,bulk,mobile_push,happy birthday,2023-03-15 07:30:12.469453,2023-03-15 07:30:41,2015,,False,,96.0,False,False,True,True,False,False,,
10954,bulk,email,sale out,2023-03-16 08:33:22.035483,2023-03-16 08:37:55,104596,,False,,106.0,False,True,True,False,False,False,,
10962,bulk,mobile_push,sale out,2023-03-15 13:30:11.411981,2023-03-15 16:31:59,2148458,,False,,32.0,False,False,True,False,False,False,,
10966,bulk,mobile_push,leave review,2023-03-15 15:30:12.096899,2023-03-15 15:30:35,37,,False,,112.0,False,False,True,True,False,False,,
10967,bulk,mobile_push,leave review,2023-03-15 15:45:12.353858,2023-03-15 15:45:30,200,,False,,112.0,False,False,True,True,False,False,,
10977,bulk,mobile_push,offer after purchase,2023-03-16 08:53:48.314899,2023-03-16 08:54:12,1352,,False,,92.0,False,False,True,False,False,False,,
10978,bulk,mobile_push,happy birthday,2023-03-16 09:30:11.537499,2023-03-16 09:30:38,1862,,False,,96.0,False,False,True,True,False,False,,
10988,bulk,email,sale out,2023-03-17 07:00:11.937720,2023-03-17 07:17:16,418684,,False,,106.0,False,False,True,False,False,False,,
10990,bulk,mobile_push,sale out,2023-03-16 14:30:11.953262,2023-03-16 15:13:14,486059,,False,,25.0,False,False,True,False,False,False,,
10993,bulk,mobile_push,leave review,2023-03-16 15:00:11.972856,2023-03-16 15:00:27,60,,False,,112.0,False,False,True,True,False,False,,
10994,bulk,mobile_push,leave review,2023-03-16 15:30:12.784864,2023-03-16 15:30:30,297,,False,,112.0,False,False,True,True,False,False,,
11005,bulk,mobile_push,offer after purchase,2023-03-17 06:57:51.971034,2023-03-17 06:58:17,1496,,False,,92.0,False,False,True,False,False,False,,
11006,bulk,mobile_push,happy birthday,2023-03-17 08:15:11.663858,2023-03-17 08:15:36,1933,,False,,96.0,False,False,True,True,False,False,,
11031,bulk,mobile_push,sale out,2023-03-17 14:13:33.363302,2023-03-17 16:59:41,1870823,True,False,,33.0,False,False,True,False,False,False,,
11035,bulk,mobile_push,,,,,True,False,,33.0,False,False,True,False,False,False,,
11104,bulk,mobile_push,happy birthday,2023-03-20 14:29:28.572610,2023-03-20 14:30:25,6161,,False,,96.0,False,False,True,True,False,False,,
11107,bulk,mobile_push,sale out,2023-03-20 15:45:11.185302,2023-03-20 18:16:38,1876973,,False,,24.0,False,False,True,False,False,False,,
11108,bulk,mobile_push,leave review,2023-03-20 17:00:11.602153,2023-03-20 17:00:31,284,,False,,112.0,False,False,True,True,False,False,,
11109,bulk,mobile_push,leave review,2023-03-20 16:30:11.305252,2023-03-20 16:30:32,54,,False,,112.0,False,False,True,True,False,False,,
11118,bulk,mobile_push,happy birthday,2023-03-21 08:12:20.199922,2023-03-21 08:12:49,2080,,False,,96.0,False,False,True,True,False,False,,
11131,bulk,mobile_push,sale out,2023-03-21 14:04:04.366485,2023-03-21 14:07:40,29467,,False,,24.0,False,False,True,False,False,False,,
11132,bulk,mobile_push,sale out,2023-03-21 16:19:19.337235,2023-03-21 18:37:28,1762439,,False,,17.0,False,False,True,False,False,False,,
11136,bulk,mobile_push,leave review,2023-03-21 16:15:12.323463,2023-03-21 16:15:38,58,,False,,112.0,False,False,True,True,False,False,,
11139,bulk,mobile_push,leave review,2023-03-21 16:30:12.405314,2023-03-21 16:30:31,228,,False,,112.0,False,False,True,True,False,False,,
11143,bulk,email,sale out,2023-03-22 10:00:11.877577,2023-03-22 10:23:54,213505,,False,,119.0,False,False,True,False,False,True,,
11144,bulk,email,sale out,2023-03-22 10:00:11.857084,2023-03-22 12:41:59,2900553,,False,,119.0,False,False,True,False,False,True,,
11148,bulk,mobile_push,offer after purchase,2023-03-22 08:32:23.832577,2023-03-22 08:32:51,1385,,False,,92.0,False,False,True,False,False,False,,
11149,bulk,mobile_push,happy birthday,2023-03-22 09:15:12.253620,2023-03-22 09:15:43,1999,,False,,96.0,False,False,True,True,False,False,,
11152,bulk,mobile_push,event,2023-03-22 10:45:12.736594,2023-03-22 10:46:05,1197,,False,,122.0,False,False,True,False,False,False,,
11163,bulk,mobile_push,sale out,2023-03-23 09:25:19.335803,2023-03-23 09:28:35,11434,,False,,20.0,False,False,True,False,False,False,,
11171,bulk,email,sale out,2023-03-23 09:24:01.680563,2023-03-23 09:33:32,106290,,False,,97.0,False,False,True,False,False,False,,
11172,bulk,mobile_push,sale out,2023-03-23 12:38:29.144230,2023-03-23 12:39:24,8343,,False,,25.0,False,False,True,False,False,False,,
11173,bulk,mobile_push,sale out,2023-03-23 12:37:33.983618,2023-03-23 12:38:26,6968,,False,,35.0,False,False,True,False,False,False,,
11175,bulk,mobile_push,sale out,2023-03-23 12:38:11.675897,2023-03-23 12:38:43,3284,,False,,32.0,False,False,True,False,False,False,,
11176,bulk,mobile_push,sale out,2023-03-23 09:25:38.247189,2023-03-23 09:29:34,14215,,False,,28.0,False,False,True,False,False,False,,
11177,bulk,mobile_push,sale out,2023-03-22 16:11:48.590465,2023-03-22 16:24:01,159229,,False,,23.0,False,False,True,False,False,False,,
11178,bulk,mobile_push,sale out,2023-03-22 16:11:50.375900,2023-03-22 17:32:45,1055670,,False,,29.0,False,False,True,False,False,False,,
11181,bulk,mobile_push,leave review,2023-03-22 16:36:29.809894,2023-03-22 16:36:57,233,,False,,112.0,False,False,True,True,False,False,,
11182,bulk,mobile_push,leave review,2023-03-22 17:15:12.372837,2023-03-22 17:15:32,51,,False,,112.0,False,False,True,True,False,False,,
11202,bulk,mobile_push,offer after purchase,2023-03-23 10:34:54.248461,2023-03-23 10:35:17,1375,,False,,92.0,False,False,True,False,False,False,,
11204,bulk,mobile_push,happy birthday,2023-03-23 11:15:11.856401,2023-03-23 11:16:06,2068,,False,,96.0,False,False,True,True,False,False,,
11207,bulk,mobile_push,sale out,2023-03-23 13:45:11.766127,2023-03-23 14:36:07,496305,,False,,19.0,False,False,True,False,False,False,,
11208,bulk,email,sale out,2023-03-29 08:00:11.751376,2023-03-29 10:03:43,2896782,,False,,119.0,False,False,True,False,False,False,,
11209,bulk,email,sale out,2023-03-24 07:57:44.143518,2023-03-24 08:26:09,411104,,False,,137.0,False,False,True,False,False,False,,
